LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate
131,Sep,25,10:04:25,internpc,sudo,,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/scp -r Desktop/ML/System log Detection/anomaly_log_key.pkl Desktop/ML/System log Detection/Deeplog Desktop/ML/System log Detection/history_3_1_ran7 Desktop/ML/System log Detection/Log3C-master Desktop/ML/System log Detection/loglizer-master Desktop/ML/System log Detection/logparser-master Desktop/ML/System log Detection/Model_Experiment Desktop/ML/System log Detection/__pycache__ Desktop/ML/System log Detection/System Log Analysis(Raw Version) Desktop/ML/System log Detection/Test_data for Parameter Detection Desktop/ML/System log Detection/Test for spark analysis newt@172.24.0.10:~/System\ log\ Detection/,a68eb709,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/scp -r Desktop/ML/System log Detection/anomaly_log_key.pkl Desktop/ML/System log Detection/Deeplog Desktop/ML/System log Detection/history_3_1_ran7 Desktop/ML/System log Detection/Log3C-master Desktop/ML/System log Detection/loglizer-master Desktop/ML/System log Detection/logparser-master Desktop/ML/System log Detection/Model_Experiment Desktop/ML/System log Detection/__pycache__ Desktop/ML/System log Detection/System Log Analysis(Raw Version) Desktop/ML/System log Detection/Test_data for Parameter Detection Desktop/ML/System log Detection/Test for spark analysis newt@<*>:~/System\ log\ Detection/
132,Sep,25,10:04:25,internpc,sudo,,pam_unix(sudo:session): session opened for user root by (uid=0),1b3c4b91,pam_unix(sudo:session): session opened for user root by (uid=0)
133,Sep,25,10:04:25,internpc,sudo,,pam_unix(sudo:session): session closed for user root,449b71b3,pam_unix(sudo:session): session closed for user root
134,Sep,25,10:04:34,internpc,pkexec,,pam_unix(polkit-1:session): session opened for user root by (uid=1000),a4e5952b,pam_unix(polkit-1:session): session opened for user root by (uid=1000)
135,Sep,25,10:04:34,internpc,pkexec,7616,intern: Executing command [USER=root] [TTY=unknown] [CWD=/home/intern] [COMMAND=/usr/lib/update-notifier/package-system-locked],5de9616b,intern: Executing command [USER=root] [TTY=unknown] [CWD=/home/intern] [COMMAND=/usr/lib/update-notifier/package-system-locked]
136,Sep,25,10:05:55,internpc,sudo,,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/ssh-keygen -f /root/.ssh/known_hosts -R 172.24.0.10,88370703,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/ssh-keygen -f /root/.ssh/known_hosts -R <*>
137,Sep,25,10:05:55,internpc,sudo,,pam_unix(sudo:session): session opened for user root by (uid=0),1b3c4b91,pam_unix(sudo:session): session opened for user root by (uid=0)
138,Sep,25,10:05:55,internpc,sudo,,pam_unix(sudo:session): session closed for user root,449b71b3,pam_unix(sudo:session): session closed for user root
139,Sep,25,10:06:05,internpc,sudo,,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/scp -r Desktop/ML/System log Detection/anomaly_log_key.pkl Desktop/ML/System log Detection/Deeplog Desktop/ML/System log Detection/history_3_1_ran7 Desktop/ML/System log Detection/Log3C-master Desktop/ML/System log Detection/loglizer-master Desktop/ML/System log Detection/logparser-master Desktop/ML/System log Detection/Model_Experiment Desktop/ML/System log Detection/__pycache__ Desktop/ML/System log Detection/System Log Analysis(Raw Version) Desktop/ML/System log Detection/Test_data for Parameter Detection Desktop/ML/System log Detection/Test for spark analysis newt@172.24.0.10:~/System\ log\ Detection/,a68eb709,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/scp -r Desktop/ML/System log Detection/anomaly_log_key.pkl Desktop/ML/System log Detection/Deeplog Desktop/ML/System log Detection/history_3_1_ran7 Desktop/ML/System log Detection/Log3C-master Desktop/ML/System log Detection/loglizer-master Desktop/ML/System log Detection/logparser-master Desktop/ML/System log Detection/Model_Experiment Desktop/ML/System log Detection/__pycache__ Desktop/ML/System log Detection/System Log Analysis(Raw Version) Desktop/ML/System log Detection/Test_data for Parameter Detection Desktop/ML/System log Detection/Test for spark analysis newt@<*>:~/System\ log\ Detection/
140,Sep,25,10:06:05,internpc,sudo,,pam_unix(sudo:session): session opened for user root by (uid=0),1b3c4b91,pam_unix(sudo:session): session opened for user root by (uid=0)
141,Sep,25,10:06:17,internpc,sudo,,pam_unix(sudo:session): session closed for user root,449b71b3,pam_unix(sudo:session): session closed for user root
142,Sep,25,10:06:19,internpc,sudo,,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/scp -r Desktop/ML/System log Detection/anomaly_log_key.pkl Desktop/ML/System log Detection/Deeplog Desktop/ML/System log Detection/history_3_1_ran7 Desktop/ML/System log Detection/Log3C-master Desktop/ML/System log Detection/loglizer-master Desktop/ML/System log Detection/logparser-master Desktop/ML/System log Detection/Model_Experiment Desktop/ML/System log Detection/__pycache__ Desktop/ML/System log Detection/System Log Analysis(Raw Version) Desktop/ML/System log Detection/Test_data for Parameter Detection Desktop/ML/System log Detection/Test for spark analysis newt@172.24.0.10:~/System\ log\ Detection/,a68eb709,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/scp -r Desktop/ML/System log Detection/anomaly_log_key.pkl Desktop/ML/System log Detection/Deeplog Desktop/ML/System log Detection/history_3_1_ran7 Desktop/ML/System log Detection/Log3C-master Desktop/ML/System log Detection/loglizer-master Desktop/ML/System log Detection/logparser-master Desktop/ML/System log Detection/Model_Experiment Desktop/ML/System log Detection/__pycache__ Desktop/ML/System log Detection/System Log Analysis(Raw Version) Desktop/ML/System log Detection/Test_data for Parameter Detection Desktop/ML/System log Detection/Test for spark analysis newt@<*>:~/System\ log\ Detection/
143,Sep,25,10:06:19,internpc,sudo,,pam_unix(sudo:session): session opened for user root by (uid=0),1b3c4b91,pam_unix(sudo:session): session opened for user root by (uid=0)
144,Sep,25,10:06:53,internpc,sudo,,pam_unix(sudo:session): session closed for user root,449b71b3,pam_unix(sudo:session): session closed for user root
145,Sep,25,10:06:55,internpc,sudo,,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/scp -r Desktop/ML/System log Detection/anomaly_log_key.pkl Desktop/ML/System log Detection/Deeplog Desktop/ML/System log Detection/history_3_1_ran7 Desktop/ML/System log Detection/Log3C-master Desktop/ML/System log Detection/loglizer-master Desktop/ML/System log Detection/logparser-master Desktop/ML/System log Detection/Model_Experiment Desktop/ML/System log Detection/__pycache__ Desktop/ML/System log Detection/System Log Analysis(Raw Version) Desktop/ML/System log Detection/Test_data for Parameter Detection Desktop/ML/System log Detection/Test for spark analysis newt@172.24.0.10:~/System\ log\ Detection/,a68eb709,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/scp -r Desktop/ML/System log Detection/anomaly_log_key.pkl Desktop/ML/System log Detection/Deeplog Desktop/ML/System log Detection/history_3_1_ran7 Desktop/ML/System log Detection/Log3C-master Desktop/ML/System log Detection/loglizer-master Desktop/ML/System log Detection/logparser-master Desktop/ML/System log Detection/Model_Experiment Desktop/ML/System log Detection/__pycache__ Desktop/ML/System log Detection/System Log Analysis(Raw Version) Desktop/ML/System log Detection/Test_data for Parameter Detection Desktop/ML/System log Detection/Test for spark analysis newt@<*>:~/System\ log\ Detection/
146,Sep,25,10:06:55,internpc,sudo,,pam_unix(sudo:session): session opened for user root by (uid=0),1b3c4b91,pam_unix(sudo:session): session opened for user root by (uid=0)
147,Sep,25,10:07:30,internpc,sudo,,pam_unix(sudo:session): session closed for user root,449b71b3,pam_unix(sudo:session): session closed for user root
148,Sep,25,10:07:32,internpc,sudo,,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/scp -r Desktop/ML/System log Detection/anomaly_log_key.pkl Desktop/ML/System log Detection/Deeplog Desktop/ML/System log Detection/history_3_1_ran7 Desktop/ML/System log Detection/Log3C-master Desktop/ML/System log Detection/loglizer-master Desktop/ML/System log Detection/logparser-master Desktop/ML/System log Detection/Model_Experiment Desktop/ML/System log Detection/__pycache__ Desktop/ML/System log Detection/System Log Analysis(Raw Version) Desktop/ML/System log Detection/Test_data for Parameter Detection Desktop/ML/System log Detection/Test for spark analysis newt@172.24.0.10:~/System\ log\ Detection/,a68eb709,intern : TTY=pts/2 ; PWD=/home/intern ; USER=root ; COMMAND=/usr/bin/scp -r Desktop/ML/System log Detection/anomaly_log_key.pkl Desktop/ML/System log Detection/Deeplog Desktop/ML/System log Detection/history_3_1_ran7 Desktop/ML/System log Detection/Log3C-master Desktop/ML/System log Detection/loglizer-master Desktop/ML/System log Detection/logparser-master Desktop/ML/System log Detection/Model_Experiment Desktop/ML/System log Detection/__pycache__ Desktop/ML/System log Detection/System Log Analysis(Raw Version) Desktop/ML/System log Detection/Test_data for Parameter Detection Desktop/ML/System log Detection/Test for spark analysis newt@<*>:~/System\ log\ Detection/
149,Sep,25,10:07:32,internpc,sudo,,pam_unix(sudo:session): session opened for user root by (uid=0),1b3c4b91,pam_unix(sudo:session): session opened for user root by (uid=0)
150,Sep,25,10:08:38,internpc,sudo,,pam_unix(sudo:session): session closed for user root,449b71b3,pam_unix(sudo:session): session closed for user root
151,Sep,25,10:09:02,internpc,CRON,7770,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
152,Sep,25,10:09:02,internpc,CRON,7770,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
153,Sep,25,10:13:34,internpc,pkexec,,pam_unix(polkit-1:session): session opened for user root by (uid=1000),a4e5952b,pam_unix(polkit-1:session): session opened for user root by (uid=1000)
154,Sep,25,10:13:34,internpc,pkexec,10798,intern: Executing command [USER=root] [TTY=unknown] [CWD=/home/intern] [COMMAND=/usr/lib/update-notifier/package-system-locked],5de9616b,intern: Executing command [USER=root] [TTY=unknown] [CWD=/home/intern] [COMMAND=/usr/lib/update-notifier/package-system-locked]
155,Sep,25,10:15:01,internpc,gdm-password],,gkr-pam: unlocked login keyring,93db07cc,gkr-pam: unlocked login keyring
156,Sep,25,10:17:01,internpc,CRON,10890,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
157,Sep,25,10:17:01,internpc,CRON,10890,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
158,Sep,25,10:39:01,internpc,CRON,12154,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
159,Sep,25,10:39:01,internpc,CRON,12154,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
160,Sep,25,11:09:01,internpc,CRON,13471,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
161,Sep,25,11:09:01,internpc,CRON,13471,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
162,Sep,25,11:17:01,internpc,CRON,13687,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
163,Sep,25,11:17:01,internpc,CRON,13687,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
164,Sep,25,11:39:01,internpc,CRON,14228,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
165,Sep,25,11:39:01,internpc,CRON,14228,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
166,Sep,25,11:54:01,internpc,gdm-password],,gkr-pam: unlocked login keyring,93db07cc,gkr-pam: unlocked login keyring
167,Sep,25,11:54:34,internpc,gnome-keyring-daemon,3933,"asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered",4a29d288,"asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered"
168,Sep,25,11:54:34,internpc,gnome-keyring-daemon,3933,"asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered",4a29d288,"asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered"
169,Sep,25,11:54:58,internpc,dbus-daemon,1313,[system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),cf39805e,[system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms)
170,Sep,25,12:09:01,internpc,CRON,15811,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
171,Sep,25,12:09:01,internpc,CRON,15811,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
172,Sep,25,12:17:01,internpc,CRON,16262,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
173,Sep,25,12:17:01,internpc,CRON,16262,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
174,Sep,25,12:39:01,internpc,CRON,16679,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
175,Sep,25,12:39:01,internpc,CRON,16679,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
176,Sep,25,12:41:31,internpc,gdm-password],,gkr-pam: unlocked login keyring,93db07cc,gkr-pam: unlocked login keyring
177,Sep,25,13:09:01,internpc,CRON,17907,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
178,Sep,25,13:09:01,internpc,CRON,17907,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
179,Sep,25,13:17:01,internpc,CRON,18345,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
180,Sep,25,13:17:01,internpc,CRON,18345,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
181,Sep,25,13:39:01,internpc,CRON,19280,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
182,Sep,25,13:39:01,internpc,CRON,19280,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
183,Sep,25,14:09:01,internpc,CRON,20300,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
184,Sep,25,14:09:01,internpc,CRON,20300,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
185,Sep,25,14:17:01,internpc,CRON,20490,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
186,Sep,25,14:17:01,internpc,CRON,20490,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
187,Sep,25,14:18:10,internpc,gdm-password],,gkr-pam: unlocked login keyring,93db07cc,gkr-pam: unlocked login keyring
188,Sep,25,14:39:01,internpc,CRON,21318,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
189,Sep,25,14:39:01,internpc,CRON,21318,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
190,Sep,25,15:09:01,internpc,CRON,23019,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
191,Sep,25,15:09:01,internpc,CRON,23019,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
192,Sep,25,15:17:01,internpc,CRON,23479,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
193,Sep,25,15:17:01,internpc,CRON,23479,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
194,Sep,25,15:27:01,internpc,gdm-password],,gkr-pam: unlocked login keyring,93db07cc,gkr-pam: unlocked login keyring
195,Sep,25,15:39:01,internpc,CRON,23919,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
196,Sep,25,15:39:01,internpc,CRON,23919,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
197,Sep,25,15:57:08,internpc,gdm-password],,pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost=  user=intern,79b76dc6,pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0  ruser= rhost= user=intern
198,Sep,25,15:57:15,internpc,gdm-password],,pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost=  user=intern,79b76dc6,pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0  ruser= rhost= user=intern
199,Sep,25,15:57:21,internpc,gdm-password],,gkr-pam: unlocked login keyring,93db07cc,gkr-pam: unlocked login keyring
200,Sep,25,16:09:01,internpc,CRON,26549,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
201,Sep,25,16:09:01,internpc,CRON,26549,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
202,Sep,25,16:17:01,internpc,CRON,27042,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
203,Sep,25,16:17:01,internpc,CRON,27042,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
204,Sep,25,16:39:01,internpc,CRON,27983,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
205,Sep,25,16:39:01,internpc,CRON,27983,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
206,Sep,25,17:09:01,internpc,CRON,29286,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
207,Sep,25,17:09:01,internpc,CRON,29286,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
208,Sep,25,17:17:01,internpc,CRON,29526,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
209,Sep,25,17:17:01,internpc,CRON,29526,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
210,Sep,25,17:25:10,internpc,gdm-password],,gkr-pam: unlocked login keyring,93db07cc,gkr-pam: unlocked login keyring
211,Sep,25,17:26:53,internpc,systemd-logind,1382,"Delay lock is active (UID 1000/intern, PID 4073/gnome-session-b) but inhibitor timeout is reached.",57db2605,"Delay lock is active (UID 1000/intern, PID 4073/gnome-session-b) but inhibitor timeout is reached."
212,Sep,25,17:26:53,internpc,systemd-logind,1382,System is powering down.,7aef767d,System is powering down.
213,Sep,26,09:36:30,internpc,systemd-logind,1512,New seat seat0.,835560a8,New seat seat0.
214,Sep,26,09:36:30,internpc,systemd-logind,1512,Watching system buttons on /dev/input/event3 (Power Button),3bf8ba4b,Watching system buttons on   
215,Sep,26,09:36:30,internpc,systemd-logind,1512,Watching system buttons on /dev/input/event0 (Power Button),3bf8ba4b,Watching system buttons on   
216,Sep,26,09:36:30,internpc,systemd-logind,1512,Watching system buttons on /dev/input/event2 (Lid Switch),3bf8ba4b,Watching system buttons on   
217,Sep,26,09:36:30,internpc,systemd-logind,1512,Watching system buttons on /dev/input/event1 (Sleep Button),3bf8ba4b,Watching system buttons on   
218,Sep,26,09:36:30,internpc,systemd-logind,1512,Watching system buttons on /dev/input/event7 (Logitech USB Receiver),d069e105,Watching system buttons on /dev/input/event7 (Logitech USB Receiver)
219,Sep,26,09:36:30,internpc,systemd-logind,1512,Watching system buttons on /dev/input/event9 (Logitech USB Receiver Consumer Control),f12e6680,Watching system buttons on      
220,Sep,26,09:36:30,internpc,systemd-logind,1512,Watching system buttons on /dev/input/event10 (Logitech USB Receiver System Control),f12e6680,Watching system buttons on      
221,Sep,26,09:36:30,internpc,systemd-logind,1512,Watching system buttons on /dev/input/event4 (AT Translated Set 2 keyboard),f12e6680,Watching system buttons on      
222,Sep,26,09:36:32,internpc,gdm-launch-environment],,pam_unix(gdm-launch-environment:session): session opened for user gdm by (uid=0),bb6b9e55,pam_unix(gdm-launch-environment:session): session opened for user gdm by (uid=0)
223,Sep,26,09:36:32,internpc,systemd-logind,1512,New session c1 of user gdm.,7c473141,New session  of user 
224,Sep,26,09:36:32,internpc,systemd,,pam_unix(systemd-user:session): session opened for user gdm by (uid=0),37ec3e93,pam_unix(systemd-user:session): session opened for user  by (uid=0)
225,Sep,26,09:36:35,internpc,polkitd(authority=local),,"Registered Authentication Agent for unix-session:c1 (system bus name :1.25 [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)",57d21f6a,"Registered Authentication Agent for  (system bus name  [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)"
226,Sep,26,09:36:52,internpc,gdm-password],,pam_unix(gdm-password:session): session opened for user intern by (uid=0),65359baa,pam_unix(gdm-password:session): session opened for user intern by (uid=0)
227,Sep,26,09:36:52,internpc,systemd-logind,1512,New session 2 of user intern.,7c473141,New session  of user 
228,Sep,26,09:36:52,internpc,systemd,,pam_unix(systemd-user:session): session opened for user intern by (uid=0),37ec3e93,pam_unix(systemd-user:session): session opened for user  by (uid=0)
229,Sep,26,09:36:59,internpc,polkitd(authority=local),,"Registered Authentication Agent for unix-session:2 (system bus name :1.83 [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)",57d21f6a,"Registered Authentication Agent for  (system bus name  [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)"
230,Sep,26,09:36:59,internpc,dbus-daemon,1345,[system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),cf39805e,[system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms)
231,Sep,26,09:38:00,internpc,pkexec,,pam_unix(polkit-1:session): session opened for user root by (uid=1000),a4e5952b,pam_unix(polkit-1:session): session opened for user root by (uid=1000)
232,Sep,26,09:38:00,internpc,pkexec,5941,intern: Executing command [USER=root] [TTY=unknown] [CWD=/home/intern] [COMMAND=/usr/lib/update-notifier/package-system-locked],5de9616b,intern: Executing command [USER=root] [TTY=unknown] [CWD=/home/intern] [COMMAND=/usr/lib/update-notifier/package-system-locked]
233,Sep,26,09:39:01,internpc,CRON,6815,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
234,Sep,26,09:39:01,internpc,CRON,6815,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
235,Sep,26,10:04:58,internpc,gdm-password],,gkr-pam: unlocked login keyring,93db07cc,gkr-pam: unlocked login keyring
236,Sep,26,10:09:01,internpc,CRON,8190,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
237,Sep,26,10:09:01,internpc,CRON,8190,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
238,Sep,26,10:17:01,internpc,CRON,8445,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
239,Sep,26,10:17:01,internpc,CRON,8445,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
240,Sep,26,10:32:15,internpc,gnome-keyring-daemon,4137,"asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered",4a29d288,"asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered"
241,Sep,26,10:32:15,internpc,gnome-keyring-daemon,4137,"asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered",4a29d288,"asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered"
242,Sep,26,10:32:39,internpc,dbus-daemon,1345,[system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),cf39805e,[system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms)
243,Sep,26,10:39:01,internpc,CRON,10356,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
244,Sep,26,10:39:01,internpc,CRON,10356,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
245,Sep,26,11:09:01,internpc,CRON,11335,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
246,Sep,26,11:09:01,internpc,CRON,11335,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
247,Sep,26,11:14:57,internpc,gdm-password],,gkr-pam: unlocked login keyring,93db07cc,gkr-pam: unlocked login keyring
248,Sep,26,11:17:01,internpc,CRON,11504,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
249,Sep,26,11:17:01,internpc,CRON,11504,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
250,Sep,26,11:39:01,internpc,CRON,12071,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
251,Sep,26,11:39:01,internpc,CRON,12071,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
252,Sep,26,11:59:18,internpc,gdm-password],,pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost=  user=intern,79b76dc6,pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0  ruser= rhost= user=intern
253,Sep,26,11:59:25,internpc,gdm-password],,gkr-pam: unlocked login keyring,93db07cc,gkr-pam: unlocked login keyring
254,Sep,26,12:05:06,internpc,gdm-password],,pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost=  user=intern,79b76dc6,pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0  ruser= rhost= user=intern
255,Sep,26,12:05:14,internpc,gdm-password],,pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost=  user=intern,79b76dc6,pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0  ruser= rhost= user=intern
256,Sep,26,12:05:20,internpc,gdm-password],,gkr-pam: unlocked login keyring,93db07cc,gkr-pam: unlocked login keyring
257,Sep,26,12:09:01,internpc,CRON,12862,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
258,Sep,26,12:09:01,internpc,CRON,12862,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
259,Sep,26,12:17:01,internpc,CRON,12972,pam_unix(cron:session): session opened for user root by (uid=0),104ec55d,pam_unix(cron:session): session opened for user root by (uid=0)
260,Sep,26,12:17:01,internpc,CRON,12972,pam_unix(cron:session): session closed for user root,20fe0864,pam_unix(cron:session): session closed for user root
261,Sep,26,12:29:19,internpc,gdm-password],,pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost=  user=intern,79b76dc6,pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0  ruser= rhost= user=intern
262,Sep,26,12:29:25,internpc,gdm-password],,pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost=  user=intern,79b76dc6,pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0  ruser= rhost= user=intern
263,Sep,26,12:29:35,internpc,gdm-password],,gkr-pam: unlocked login keyring,93db07cc,gkr-pam: unlocked login keyring
