LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate
76,Aug,17,10:30:10,ns1,kernel,,BIOS-e820: 00000000000a0000 @ 0000000000000000 (usable),fc7d4e48,BIOS-e820:  @  (usable)
77,Aug,17,10:30:10,ns1,kernel,,BIOS-e820: 0000000000010000 @ 00000000000f0000 (reserved),c2dd52b6,BIOS-e820:  @  (reserved)
78,Aug,17,10:30:10,ns1,kernel,,BIOS-e820: 0000000007dae000 @ 0000000000100000 (usable),fc7d4e48,BIOS-e820:  @  (usable)
79,Aug,17,10:30:10,ns1,kernel,,BIOS-e820: 0000000000052000 @ 0000000007eae000 (reserved),c2dd52b6,BIOS-e820:  @  (reserved)
80,Aug,17,10:30:10,ns1,kernel,,BIOS-e820: 0000000000100000 @ 0000000007f00000 (reserved),c2dd52b6,BIOS-e820:  @  (reserved)
81,Aug,17,10:30:10,ns1,kernel,,BIOS-e820: 0000000000500000 @ 00000000ffb00000 (reserved),c2dd52b6,BIOS-e820:  @  (reserved)
82,Aug,17,10:30:10,ns1,kernel,,On node 0 totalpages: 32430,89e41320,On node 0 totalpages: 32430
83,Aug,17,10:30:10,ns1,kernel,,zone(0): 4096 pages.,6ede9d1e,zone(0): 4096 pages.
84,Aug,17,10:30:10,ns1,kernel,,zone DMA has max 32 cached pages.,7037596d,zone  has max  cached pages.
85,Aug,17,10:30:10,ns1,kernel,,zone(1): 28334 pages.,04229af8,zone(1): 28334 pages.
86,Aug,17,10:30:10,ns1,nfslock,,rpc.statd startup succeeded,08cb21a6,rpc.statd startup succeeded
87,Aug,17,10:30:10,ns1,rpc.statd,501,Version 0.3.1 Starting,d80483c1,Version 0.3.1 Starting
88,Aug,17,10:30:10,ns1,kernel,,zone Normal has max 221 cached pages.,7037596d,zone  has max  cached pages.
89,Aug,17,10:30:10,ns1,kernel,,zone(2): 0 pages.,41264989,zone(2): 0 pages.
90,Aug,17,10:30:10,ns1,kernel,,zone HighMem has max 1 cached pages.,7037596d,zone  has max  cached pages.
91,Aug,17,10:30:10,ns1,kernel,,Kernel command line: auto BOOT_IMAGE=linux ro root=308 BOOT_FILE=/boot/vmlinuz-2.4.2-2,84044e98,Kernel command line: auto BOOT_IMAGE=linux ro root=308 BOOT_FILE=/boot/vmlinuz-2.4.2-2
92,Aug,17,10:30:10,ns1,kernel,,Initializing CPU#0,11ffa6be,Initializing CPU#0
93,Aug,17,10:30:10,ns1,kernel,,Detected 730.971 MHz processor.,22bc9187,Detected 730.971 MHz processor.
94,Aug,17,10:30:11,ns1,keytable,,Loading keymap:,b07067dc,Loading keymap:
95,Aug,17,10:30:10,ns1,kernel,,Console: colour VGA+ 80x25,75194edc,Console: colour VGA+ 80x25
96,Aug,17,10:30:11,ns1,kernel,,Calibrating delay loop... 1458.17 BogoMIPS,d1a0a9b2,Calibrating delay loop... 1458.17 BogoMIPS
97,Aug,17,10:30:11,ns1,kernel,,"Memory: 125148k/129720k available (1365k kernel code, 4188k reserved, 92k data, 236k init, 0k highmem)",fb9308b0,"Memory: 125148k/129720k available (1365k kernel code, 4188k reserved, 92k data, 236k init, 0k highmem)"
98,Aug,17,10:30:11,ns1,kernel,,"Dentry-cache hash table entries: 16384 (order: 5, 131072 bytes)",ca600580,"Dentry-cache hash table entries: 16384 (order: 5, 131072 bytes)"
99,Aug,17,10:30:11,ns1,kernel,,"Buffer-cache hash table entries: 4096 (order: 2, 16384 bytes)",cc73fd08,"Buffer-cache hash table entries: 4096 (order: 2, 16384 bytes)"
100,Aug,17,10:30:11,ns1,kernel,,"Page-cache hash table entries: 32768 (order: 6, 262144 bytes)",dff121bc,"Page-cache hash table entries: 32768 (order: 6, 262144 bytes)"
101,Aug,17,10:30:11,ns1,kernel,,"Inode-cache hash table entries: 8192 (order: 4, 65536 bytes)",01bbcc03,"Inode-cache hash table entries: 8192 (order: 4, 65536 bytes)"
102,Aug,17,10:30:11,ns1,kernel,,VFS: Diskquotas version dquot_6.5.0 initialized,fcc88c49,VFS: Diskquotas version dquot_6.5.0 initialized
103,Aug,17,10:30:11,ns1,kernel,,"CPU: Before vendor init, caps: 0383f9ff 00000000 00000000, vendor = 0",8d7b117c,"CPU: Before vendor init, caps: 0383f9ff 00000000 00000000, vendor = 0"
104,Aug,17,10:30:11,ns1,keytable,,Loading system font:,772cbfa7,Loading system font:
105,Aug,17,10:30:11,ns1,kernel,,"CPU: L1 I cache: 16K, L1 D cache: 16K",33127630,"CPU: L1 I cache: 16K, L1 D cache: 16K"
106,Aug,17,10:30:11,ns1,kernel,,CPU: L2 cache: 256K,875bf9ed,CPU: L2 cache: 256K
107,Aug,17,10:30:11,ns1,kernel,,Intel machine check architecture supported.,3797c3f8,Intel machine check architecture supported.
108,Aug,17,10:30:11,ns1,kernel,,Intel machine check reporting enabled on CPU#0.,e47ddd81,Intel machine check reporting enabled on CPU#0.
109,Aug,17,10:30:11,ns1,kernel,,"CPU: After vendor init, caps: 0383f9ff 00000000 00000000 00000000",1c5f6ebc,"CPU: After vendor init, caps: 0383f9ff 00000000 00000000 00000000"
110,Aug,17,10:30:11,ns1,kernel,,"CPU: After generic, caps: 0383f9ff 00000000 00000000 00000000",9e62b4f8,"CPU: After generic, caps: 0383f9ff 00000000 00000000 00000000"
111,Aug,17,10:30:11,ns1,kernel,,CPU: Common caps: 0383f9ff 00000000 00000000 00000000,36fe0cdf,CPU: Common caps: 0383f9ff 00000000 00000000 00000000
112,Aug,17,10:30:11,ns1,kernel,,CPU: Intel Pentium III (Coppermine) stepping 06,8f3f5cf7,CPU: Intel Pentium III (Coppermine) stepping 06
113,Aug,17,10:30:11,ns1,kernel,,Enabling fast FPU save and restore... done.,6840ff9f,Enabling fast FPU save and restore... done.
114,Aug,17,10:30:11,ns1,rc,,Starting keytable:  succeeded,136e80b1,Starting keytable: succeeded
115,Aug,17,10:30:11,ns1,kernel,,Enabling unmasked SIMD FPU exception support... done.,8d0b0805,Enabling unmasked SIMD FPU exception support... done.
116,Aug,17,10:30:11,ns1,kernel,,Checking 'hlt' instruction... OK.,8177bcff,Checking 'hlt' instruction... OK.
117,Aug,17,10:30:11,ns1,kernel,,POSIX conformance testing by UNIFIX,cb7aa6e4,POSIX conformance testing by UNIFIX
118,Aug,17,10:30:11,ns1,kernel,,mtrr: v1.37 (20001109) Richard Gooch (rgooch@atnf.csiro.au),1a67ac58,mtrr: v1.37 (20001109) Richard Gooch (rgooch@atnf.csiro.au)
119,Aug,17,10:30:11,ns1,kernel,,mtrr: detected mtrr type: Intel,26533662,mtrr: detected mtrr type: Intel
120,Aug,17,10:30:11,ns1,kernel,,"PCI: PCI BIOS revision 2.10 entry at 0xfc0ce, last bus=1",8630412f,"PCI: PCI BIOS revision 2.10 entry at 0xfc0ce, last bus=1"
121,Aug,17,10:30:11,ns1,kernel,,PCI: Using configuration type 1,05be387f,PCI: Using configuration type 1
122,Aug,17,10:30:11,ns1,kernel,,PCI: Probing PCI hardware,01e69759,PCI: Probing PCI hardware
123,Aug,17,10:30:11,ns1,kernel,,PCI: Using IRQ router PIIX [8086/2410] at 00:1f.0,812e1982,PCI: Using IRQ router PIIX [8086/2410] at 00:1f.0
124,Aug,17,10:30:11,ns1,kernel,,isapnp: Scanning for PnP cards...,7681522b,isapnp: Scanning for PnP cards...
125,Aug,17,10:30:11,ns1,kernel,,isapnp: No Plug & Play device found,f73b80ae,isapnp: No Plug & Play device found
126,Aug,17,10:30:11,ns1,kernel,,Linux NET4.0 for Linux 2.4,9d674399,Linux NET4.0 for Linux 2.4
127,Aug,17,10:30:11,ns1,kernel,,Based upon Swansea University Computer Society NET3.039,84aff520,Based upon Swansea University Computer Society NET3.039
128,Aug,17,10:30:11,ns1,kernel,,Initializing RT netlink socket,0a98e7aa,Initializing RT netlink socket
129,Aug,17,10:30:11,ns1,kernel,,apm: BIOS version 1.2 Flags 0x03 (Driver version 1.14),39852002,apm: BIOS version 1.2 Flags 0x03 (Driver version 1.14)
130,Aug,17,10:30:11,ns1,kernel,,Starting kswapd v1.8,cf4b0f97,Starting kswapd v1.8
131,Aug,17,10:30:11,ns1,kernel,,pty: 256 Unix98 ptys configured,eab938ce,pty: 256 Unix98 ptys configured
132,Aug,17,10:30:11,ns1,kernel,,"block: queued sectors max/low 83026kB/27675kB, 256 slots per queue",fc001f52,"block: queued sectors max/low 83026kB/27675kB, 256 slots per queue"
133,Aug,17,10:30:11,ns1,kernel,,RAMDISK driver initialized: 16 RAM disks of 4096K size 1024 blocksize,2bb5d19d,RAMDISK driver initialized: 16 RAM disks of 4096K size 1024 blocksize
134,Aug,17,10:30:11,ns1,kernel,,Uniform Multi-Platform E-IDE driver Revision: 6.31,af67a9fa,Uniform Multi-Platform E-IDE driver Revision: 6.31
135,Aug,17,10:30:11,ns1,kernel,,ide: Assuming 33MHz system bus speed for PIO modes; override with idebus=xx,7e77542a,ide: Assuming 33MHz system bus speed for PIO modes; override with idebus=xx
136,Aug,17,10:30:11,ns1,random,,Initializing random number generator:  succeeded,9f45ab13,Initializing random number generator: succeeded
137,Aug,17,10:30:11,ns1,kernel,,PIIX4: IDE controller on PCI bus 00 dev f9,73a32f95,PIIX4: IDE controller on PCI bus 00 dev f9
138,Aug,17,10:30:11,ns1,kernel,,PIIX4: chipset revision 2,56b86166,PIIX4: chipset revision 2
139,Aug,17,10:30:11,ns1,kernel,,PIIX4: not 100%% native mode: will probe irqs later,038b422e,PIIX4: not 100%% native mode: will probe irqs later
140,Aug,17,10:30:11,ns1,kernel,,"ide0: BM-DMA at 0xffa0-0xffa7, BIOS settings: hda:DMA, hdb:pio",523917e5,"ide0: BM-DMA at 0xffa0-0xffa7, BIOS settings: hda:DMA, hdb:pio"
141,Aug,17,10:30:11,ns1,kernel,,"ide1: BM-DMA at 0xffa8-0xffaf, BIOS settings: hdc:DMA, hdd:pio",8ea7806f,"ide1: BM-DMA at 0xffa8-0xffaf, BIOS settings: hdc:DMA, hdd:pio"
142,Aug,17,10:30:11,ns1,kernel,,"hda: IBM-DTLA-307015, ATA DISK drive",3fc2f5b5,"hda: IBM-DTLA-307015, ATA DISK drive"
143,Aug,17,10:30:11,ns1,kernel,,"hdc: SAMSUNG CD-ROM SN-124, ATAPI CD/DVD-ROM drive",fb9cdc6b,"hdc: SAMSUNG CD-ROM SN-124, ATAPI CD/DVD-ROM drive"
144,Aug,17,10:30:11,ns1,kernel,,"ide0 at 0x1f0-0x1f7,0x3f6 on irq 14",eaa372d7,"ide0 at 0x1f0-0x1f7,0x3f6 on irq 14"
145,Aug,17,10:30:11,ns1,kernel,,"ide1 at 0x170-0x177,0x376 on irq 15",0a7c37c3,"ide1 at 0x170-0x177,0x376 on irq 15"
146,Aug,17,10:30:11,ns1,kernel,,"hda: 29336832 sectors (15020 MB) w/1916KiB Cache, CHS=1826/255/63, UDMA(66)",aa6ed69c,"hda: 29336832 sectors (15020 MB) w/1916KiB Cache, CHS=1826/255/63, UDMA(66)"
147,Aug,17,10:30:11,ns1,kernel,,Partition check:,7be06dfe,Partition check:
148,Aug,17,10:30:11,ns1,kernel,,hda: hda1 hda2 < hda5 hda6 hda7 hda8 hda9 >,fbdeccd7,hda: hda1 hda2 < hda5 hda6 hda7 hda8 hda9 >
149,Aug,17,10:30:11,ns1,kernel,,Floppy drive(s): fd0 is 1.44M,1d9bfc43,Floppy drive(s): fd0 is 1.44M
150,Aug,17,10:30:11,ns1,kernel,,FDC 0 is a National Semiconductor PC87306,0df1ae9c,FDC 0 is a National Semiconductor PC87306
151,Aug,17,10:30:11,ns1,kernel,,Serial driver version 5.02 (2000-08-09) with MANY_PORTS MULTIPORT SHARE_IRQ SERIAL_PCI ISAPNP enabled,9b90a6d6,Serial driver version 5.02 (2000-08-09) with MANY_PORTS MULTIPORT SHARE_IRQ SERIAL_PCI ISAPNP enabled
152,Aug,17,10:30:11,ns1,kernel,,ttyS00 at 0x03f8 (irq = 4) is a 16550A,82fbf133,ttyS00 at 0x03f8 (irq = 4) is a 16550A
153,Aug,17,10:30:11,ns1,kernel,,ttyS01 at 0x02f8 (irq = 3) is a 16550A,92dc0e54,ttyS01 at 0x02f8 (irq = 3) is a 16550A
154,Aug,17,10:30:11,ns1,kernel,,Real Time Clock Driver v1.10d,4df0c950,Real Time Clock Driver v1.10d
155,Aug,17,10:30:11,ns1,kernel,,"md driver 0.90.0 MAX_MD_DEVS=256, MD_SB_DISKS=27",937caf27,"md driver 0.90.0 MAX_MD_DEVS=256, MD_SB_DISKS=27"
156,Aug,17,10:30:11,ns1,kernel,,md.c: sizeof(mdp_super_t) = 4096,822c8af3,md.c: sizeof(mdp_super_t) = 4096
157,Aug,17,10:30:11,ns1,kernel,,autodetecting RAID arrays,ce86b78b,autodetecting RAID arrays
158,Aug,17,10:30:11,ns1,kernel,,autorun ...,b51afeb3,autorun ...
159,Aug,17,10:30:11,ns1,kernel,,... autorun DONE.,3bf8e71b,... autorun DONE.
160,Aug,17,10:30:11,ns1,kernel,,NET4: Linux TCP/IP 1.0 for NET4.0,28e9c62e,NET4: Linux TCP/IP 1.0 for NET4.0
161,Aug,17,10:30:11,ns1,kernel,,"IP Protocols: ICMP, UDP, TCP, IGMP",bf49be40,"IP Protocols: ICMP, UDP, TCP, IGMP"
162,Aug,17,10:30:11,ns1,kernel,,"IP: routing cache hash table of 512 buckets, 4Kbytes",9c8fb69c,"IP: routing cache hash table of 512 buckets, 4Kbytes"
163,Aug,17,10:30:11,ns1,kernel,,TCP: Hash tables configured (established 8192 bind 8192),2fff15ce,TCP: Hash tables configured (established 8192 bind 8192)
164,Aug,17,10:30:11,ns1,kernel,,Linux IP multicast router 0.06 plus PIM-SM,66f5400b,Linux IP multicast router 0.06 plus PIM-SM
165,Aug,17,10:30:11,ns1,kernel,,NET4: Unix domain sockets 1.0/SMP for Linux NET4.0.,122d0a49,NET4: Unix domain sockets 1.0/SMP for Linux NET4.0.
166,Aug,17,10:30:11,ns1,kernel,,VFS: Mounted root (ext2 filesystem) readonly.,5dacb36f,VFS: Mounted root (ext2 filesystem) readonly.
167,Aug,17,10:30:11,ns1,kernel,,Freeing unused kernel memory: 236k freed,7f1eb97b,Freeing unused kernel memory: 236k freed
168,Aug,17,10:30:11,ns1,kernel,,Adding Swap: 265032k swap-space (priority -1),65470d77,Adding Swap: 265032k swap-space (priority -1)
169,Aug,17,10:30:11,ns1,kernel,,usb.c: registered new driver usbdevfs,5f0f5d7a,usb.c: registered new driver 
170,Aug,17,10:30:11,ns1,kernel,,usb.c: registered new driver hub,5f0f5d7a,usb.c: registered new driver 
171,Aug,17,10:30:11,ns1,kernel,,usb-uhci.c: $Revision: 1.251 $ time 20:53:29 Apr  8 2001,3f52c2b1,usb-uhci.c: $Revision: 1.251 $ time <*> Apr 8 2001
172,Aug,17,10:30:11,ns1,kernel,,usb-uhci.c: High bandwidth mode enabled,e259f378,usb-uhci.c: High bandwidth mode enabled
173,Aug,17,10:30:12,ns1,kernel,,PCI: Found IRQ 11 for device 00:1f.2,37ef7b7a,PCI: Found IRQ  for device 
174,Aug,17,10:30:12,ns1,netfs,,Mounting other filesystems:  succeeded,40f43673,Mounting  filesystems: succeeded
175,Aug,17,10:30:12,ns1,kernel,,PCI: Setting latency timer of device 00:1f.2 to 64,31032e65,PCI: Setting latency timer of device 00:1f.2 to 64
176,Aug,17,10:30:12,ns1,kernel,,"usb-uhci.c: USB UHCI at I/O 0xff80, IRQ 11",d0f15ca2,"usb-uhci.c: USB UHCI at I/O 0xff80, IRQ 11"
177,Aug,17,10:30:12,ns1,kernel,,usb-uhci.c: Detected 2 ports,8874cc4e,usb-uhci.c: Detected 2 ports
178,Aug,17,10:30:12,ns1,kernel,,"usb.c: new USB bus registered, assigned bus number 1",97d683b4,"usb.c: new USB bus registered, assigned bus number 1"
179,Aug,17,10:30:12,ns1,kernel,,hub.c: USB hub found,3a537d82,hub.c: USB hub found
180,Aug,17,10:30:12,ns1,kernel,,hub.c: 2 ports detected,662806b4,hub.c: 2 ports detected
181,Aug,17,10:30:12,ns1,kernel,,"Winbond Super-IO detection, now testing ports 3F0,370,250,4E,2E ...",8b1a1e9e,"Winbond Super-IO detection, now testing ports 3F0,370,250,4E,2E ..."
182,Aug,17,10:30:12,ns1,kernel,,"SMSC Super-IO detection, now testing Ports 2F0, 370 ...",1675bdd1,"SMSC Super-IO detection, now testing Ports 2F0, 370 ..."
183,Aug,17,10:30:12,ns1,apmd,,apmd startup succeeded,51259001,apmd startup succeeded
184,Aug,17,10:30:12,ns1,apmd,585,"Version 3.0final (APM BIOS 1.2, Linux driver 1.14)",a1a8da12,"Version 3.0final (APM BIOS 1.2, Linux driver 1.14)"
185,Aug,17,10:30:12,ns1,kernel,,0x378: FIFO is 16 bytes,2ac6771b,0x378: FIFO is 16 bytes
186,Aug,17,10:30:12,ns1,kernel,,0x378: writeIntrThreshold is 8,fd0d21eb,0x378:  is 8
187,Aug,17,10:30:12,ns1,kernel,,0x378: readIntrThreshold is 8,fd0d21eb,0x378:  is 8
188,Aug,17,10:30:12,ns1,kernel,,"parport0: PC-style at 0x378 (0x778) [PCSPP,TRISTATE,COMPAT,EPP,ECP]",7efdacf2,"parport0: PC-style at 0x378 (0x778) [PCSPP,TRISTATE,COMPAT,EPP,ECP]"
189,Aug,17,10:30:12,ns1,kernel,,parport0: irq 7 detected,a143a7c3,parport0: irq 7 detected
190,Aug,17,10:30:12,ns1,kernel,,"ip_conntrack (1013 buckets, 8104 max)",2b91eeee,"ip_conntrack (1013 buckets, 8104 max)"
191,Aug,17,10:29:54,ns1,rc.sysinit,,Mounting proc filesystem:  succeeded,1d2b87b5,Mounting  filesystem: succeeded
192,Aug,17,10:30:12,ns1,apmd,585,Charge: * * * (-1% unknown),14527e51,Charge: * * * (-1% unknown)
193,Aug,17,10:30:12,ns1,kernel,,PCI: Found IRQ 5 for device 01:0c.0,37ef7b7a,PCI: Found IRQ  for device 
194,Aug,17,10:29:54,ns1,sysctl,,net.ipv4.ip_forward = 0,f0d87f59,net.ipv4.ip_forward = 0
195,Aug,17,10:30:12,ns1,kernel,,3c59x.c:LK1.1.13 27 Jan 2001  Donald Becker and others. http://www.scyld.com/network/vortex.html,a436f689,3c59x.c:LK1.1.13 27 Jan 2001 Donald Becker and others. http://www.scyld.com/network/vortex.html
196,Aug,17,10:29:54,ns1,sysctl,,net.ipv4.conf.all.rp_filter = 1,023f2232,net.ipv4.conf.all.rp_filter = 1
197,Aug,17,10:30:12,ns1,kernel,,See Documentation/networking/vortex.txt,0733c4da,See Documentation/networking/vortex.txt
198,Aug,17,10:29:54,ns1,sysctl,,kernel.sysrq = 0,a051941d,kernel.sysrq = 0
199,Aug,17,10:30:12,ns1,kernel,,"eth0: 3Com PCI 3c905C Tornado at 0xec80,  00:b0:d0:87:85:c3, IRQ 5",55114e45,"eth0: 3Com PCI 3c905C Tornado at 0xec80, 00:b0:d0:87:85:c3, IRQ 5"
200,Aug,17,10:29:54,ns1,rc.sysinit,,Configuring kernel parameters:  succeeded,1fcd53c8,Configuring kernel parameters: succeeded
