LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate
11,Aug,8,12:35:10,ns1,telnetd,22323,ttloop: peer died: EOF,620623a4,ttloop: peer died: EOF
12,Aug,8,12:35:10,ns1,telnetd,22324,ttloop: peer died: EOF,620623a4,ttloop: peer died: EOF
13,Aug,8,12:35:10,ns1,telnetd,22325,ttloop: peer died: EOF,620623a4,ttloop: peer died: EOF
14,Aug,8,12:35:10,ns1,telnetd,22326,ttloop: peer died: EOF,620623a4,ttloop: peer died: EOF
15,Aug,8,12:35:10,ns1,telnetd,22327,ttloop: peer died: EOF,620623a4,ttloop: peer died: EOF
16,Aug,8,12:35:11,ns1,telnetd,22328,ttloop: peer died: EOF,620623a4,ttloop: peer died: EOF
17,Aug,8,12:35:12,ns1,telnetd,22329,ttloop: peer died: EOF,620623a4,ttloop: peer died: EOF
18,Aug,8,12:35:12,ns1,telnetd,22330,ttloop: peer died: EOF,620623a4,ttloop: peer died: EOF
19,Aug,8,12:35:12,ns1,telnetd,22331,ttloop: peer died: EOF,620623a4,ttloop: peer died: EOF
20,Aug,8,12:35:12,ns1,telnetd,22332,ttloop: peer died: EOF,620623a4,ttloop: peer died: EOF
21,Aug,8,12:35:12,ns1,telnetd,22333,ttloop: peer died: EOF,620623a4,ttloop: peer died: EOF
22,Aug,8,12:35:12,ns1,telnetd,22334,ttloop: peer died: EOF,620623a4,ttloop: peer died: EOF
23,Aug,8,12:35:12,ns1,telnetd,22336,ttloop: peer died: EOF,620623a4,ttloop: peer died: EOF
24,Aug,8,12:35:12,ns1,telnetd,22335,ttloop: peer died: EOF,620623a4,ttloop: peer died: EOF
25,Aug,8,12:35:12,ns1,telnetd,22337,ttloop: peer died: EOF,620623a4,ttloop: peer died: EOF
26,Aug,8,12:35:12,ns1,telnetd,22338,ttloop: peer died: EOF,620623a4,ttloop: peer died: EOF
27,Aug,8,12:35:12,ns1,telnetd,22339,ttloop: peer died: EOF,620623a4,ttloop: peer died: EOF
28,Aug,8,12:35:12,ns1,telnetd,22340,ttloop: peer died: EOF,620623a4,ttloop: peer died: EOF
29,Aug,8,12:35:12,ns1,telnetd,22341,ttloop: peer died: EOF,620623a4,ttloop: peer died: EOF
30,Aug,8,12:35:12,ns1,telnetd,22342,ttloop: peer died: EOF,620623a4,ttloop: peer died: EOF
31,Aug,8,12:35:13,ns1,telnetd,22343,ttloop: peer died: EOF,620623a4,ttloop: peer died: EOF
32,Aug,8,12:35:58,ns1,telnetd,12581,ttloop: read: Connection reset by peer,7fb6ca22,ttloop: read: Connection reset by peer
33,Aug,8,14:18:53,ns1,sshd(pam_unix),22441,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=63.251.144.88  user=root,7a3b512f,authentication failure; logname= uid=0 euid=0  ruser=  
34,Aug,8,14:18:53,ns1,sshd(pam_unix),22440,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=63.251.144.88  user=root,7a3b512f,authentication failure; logname= uid=0 euid=0  ruser=  
35,Aug,8,14:18:57,ns1,sshd(pam_unix),22442,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=63.251.144.88  user=root,7a3b512f,authentication failure; logname= uid=0 euid=0  ruser=  
36,Aug,8,14:18:57,ns1,sshd(pam_unix),22443,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=63.251.144.88  user=root,7a3b512f,authentication failure; logname= uid=0 euid=0  ruser=  
37,Aug,8,14:18:57,ns1,sshd(pam_unix),22447,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=63.251.144.88  user=root,7a3b512f,authentication failure; logname= uid=0 euid=0  ruser=  
38,Aug,8,14:18:57,ns1,sshd(pam_unix),22444,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=63.251.144.88  user=root,7a3b512f,authentication failure; logname= uid=0 euid=0  ruser=  
39,Aug,8,14:18:57,ns1,sshd(pam_unix),22445,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=63.251.144.88  user=root,7a3b512f,authentication failure; logname= uid=0 euid=0  ruser=  
40,Aug,8,14:18:57,ns1,sshd(pam_unix),22446,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=63.251.144.88  user=root,7a3b512f,authentication failure; logname= uid=0 euid=0  ruser=  
41,Aug,8,15:50:18,ns1,ftpd,22485,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
42,Aug,8,15:50:19,ns1,ftpd,22486,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
43,Aug,8,15:50:19,ns1,ftpd,22487,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
44,Aug,8,15:50:19,ns1,ftpd,22488,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
45,Aug,8,15:50:19,ns1,ftpd,22490,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
46,Aug,8,15:50:19,ns1,ftpd,22491,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
47,Aug,8,15:50:19,ns1,ftpd,22492,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
48,Aug,8,15:50:19,ns1,ftpd,22495,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
49,Aug,8,15:50:19,ns1,ftpd,22489,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
50,Aug,8,15:50:19,ns1,ftpd,22497,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
51,Aug,8,15:50:19,ns1,ftpd,22494,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
52,Aug,8,15:50:19,ns1,ftpd,22493,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
53,Aug,8,15:50:19,ns1,ftpd,22496,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
54,Aug,8,15:50:42,ns1,ftpd,22485,lost connection to ALyon-209-1-6-58.w80-11.abo.wanadoo.fr [80.11.173.58],37282dc5,lost connection to ALyon-209-1-6-58.w80-11.abo.wanadoo.fr [<*>]
55,Aug,8,15:50:42,ns1,ftpd,22485,FTP session closed,3262681b,FTP session closed
56,Aug,8,15:50:49,ns1,ftpd,22498,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
57,Aug,8,15:50:49,ns1,ftpd,22498,getpeername (in.ftpd): Transport endpoint is not connected,10e7e392,getpeername (in.ftpd): Transport endpoint is not connected
58,Aug,8,15:50:49,ns1,ftpd,22500,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
59,Aug,8,15:50:49,ns1,ftpd,22501,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
60,Aug,8,15:50:49,ns1,ftpd,22499,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
61,Aug,8,15:50:49,ns1,ftpd,22499,getpeername (in.ftpd): Transport endpoint is not connected,10e7e392,getpeername (in.ftpd): Transport endpoint is not connected
62,Aug,8,15:50:49,ns1,ftpd,22500,getpeername (in.ftpd): Transport endpoint is not connected,10e7e392,getpeername (in.ftpd): Transport endpoint is not connected
63,Aug,8,15:50:49,ns1,ftpd,22501,getpeername (in.ftpd): Transport endpoint is not connected,10e7e392,getpeername (in.ftpd): Transport endpoint is not connected
64,Aug,8,15:50:51,ns1,ftpd,22487,lost connection to ALyon-209-1-6-58.w80-11.abo.wanadoo.fr [80.11.173.58],37282dc5,lost connection to ALyon-209-1-6-58.w80-11.abo.wanadoo.fr [<*>]
65,Aug,8,15:50:52,ns1,ftpd,22490,lost connection to ALyon-209-1-6-58.w80-11.abo.wanadoo.fr [80.11.173.58],37282dc5,lost connection to ALyon-209-1-6-58.w80-11.abo.wanadoo.fr [<*>]
66,Aug,8,15:50:52,ns1,ftpd,22489,lost connection to ALyon-209-1-6-58.w80-11.abo.wanadoo.fr [80.11.173.58],37282dc5,lost connection to ALyon-209-1-6-58.w80-11.abo.wanadoo.fr [<*>]
67,Aug,8,15:50:52,ns1,ftpd,22486,lost connection to ALyon-209-1-6-58.w80-11.abo.wanadoo.fr [80.11.173.58],37282dc5,lost connection to ALyon-209-1-6-58.w80-11.abo.wanadoo.fr [<*>]
68,Aug,8,15:50:52,ns1,ftpd,22488,lost connection to ALyon-209-1-6-58.w80-11.abo.wanadoo.fr [80.11.173.58],37282dc5,lost connection to ALyon-209-1-6-58.w80-11.abo.wanadoo.fr [<*>]
69,Aug,8,15:50:52,ns1,ftpd,22492,lost connection to ALyon-209-1-6-58.w80-11.abo.wanadoo.fr [80.11.173.58],37282dc5,lost connection to ALyon-209-1-6-58.w80-11.abo.wanadoo.fr [<*>]
70,Aug,8,15:50:52,ns1,ftpd,22493,lost connection to ALyon-209-1-6-58.w80-11.abo.wanadoo.fr [80.11.173.58],37282dc5,lost connection to ALyon-209-1-6-58.w80-11.abo.wanadoo.fr [<*>]
71,Aug,8,15:50:52,ns1,ftpd,22494,lost connection to ALyon-209-1-6-58.w80-11.abo.wanadoo.fr [80.11.173.58],37282dc5,lost connection to ALyon-209-1-6-58.w80-11.abo.wanadoo.fr [<*>]
72,Aug,8,15:50:52,ns1,ftpd,22491,lost connection to ALyon-209-1-6-58.w80-11.abo.wanadoo.fr [80.11.173.58],37282dc5,lost connection to ALyon-209-1-6-58.w80-11.abo.wanadoo.fr [<*>]
73,Aug,8,15:50:52,ns1,ftpd,22490,FTP session closed,3262681b,FTP session closed
74,Aug,8,15:50:52,ns1,ftpd,22487,FTP session closed,3262681b,FTP session closed
75,Aug,8,15:50:52,ns1,ftpd,22495,lost connection to ALyon-209-1-6-58.w80-11.abo.wanadoo.fr [80.11.173.58],37282dc5,lost connection to ALyon-209-1-6-58.w80-11.abo.wanadoo.fr [<*>]
76,Aug,8,15:50:52,ns1,ftpd,22486,FTP session closed,3262681b,FTP session closed
77,Aug,8,15:50:52,ns1,ftpd,22489,FTP session closed,3262681b,FTP session closed
78,Aug,8,15:50:52,ns1,ftpd,22488,FTP session closed,3262681b,FTP session closed
79,Aug,8,15:50:52,ns1,ftpd,22496,lost connection to ALyon-209-1-6-58.w80-11.abo.wanadoo.fr [80.11.173.58],37282dc5,lost connection to ALyon-209-1-6-58.w80-11.abo.wanadoo.fr [<*>]
80,Aug,8,15:50:52,ns1,ftpd,22493,FTP session closed,3262681b,FTP session closed
81,Aug,8,15:50:52,ns1,ftpd,22494,FTP session closed,3262681b,FTP session closed
82,Aug,8,15:50:52,ns1,ftpd,22495,FTP session closed,3262681b,FTP session closed
83,Aug,8,15:50:52,ns1,ftpd,22492,FTP session closed,3262681b,FTP session closed
84,Aug,8,15:50:52,ns1,ftpd,22491,FTP session closed,3262681b,FTP session closed
85,Aug,8,15:50:52,ns1,ftpd,22496,FTP session closed,3262681b,FTP session closed
86,Aug,8,15:50:52,ns1,ftpd,22497,lost connection to ALyon-209-1-6-58.w80-11.abo.wanadoo.fr [80.11.173.58],37282dc5,lost connection to ALyon-209-1-6-58.w80-11.abo.wanadoo.fr [<*>]
87,Aug,8,15:50:52,ns1,ftpd,22497,FTP session closed,3262681b,FTP session closed
88,Aug,9,03:32:03,ns1,ftpd,22856,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
89,Aug,9,03:32:03,ns1,xinetd,22857,Bad line received from identity server at 211.138.142.34: 3965,dfe68aca,Bad line received from identity server at <*>: 
90,Aug,9,03:32:03,ns1,xinetd,22858,Bad line received from identity server at 211.138.142.34: 3966,dfe68aca,Bad line received from identity server at <*>: 
91,Aug,9,03:32:03,ns1,ftpd,22858,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
92,Aug,9,03:32:03,ns1,ftpd,22857,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
93,Aug,9,03:32:04,ns1,xinetd,22859,Bad line received from identity server at 211.138.142.34: 3967,dfe68aca,Bad line received from identity server at <*>: 
94,Aug,9,03:32:04,ns1,ftpd,22859,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
95,Aug,9,03:32:06,ns1,xinetd,22860,Bad line received from identity server at 211.138.142.34: 3968,dfe68aca,Bad line received from identity server at <*>: 
96,Aug,9,03:32:06,ns1,ftpd,22860,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
97,Aug,9,03:32:06,ns1,xinetd,22861,Bad line received from identity server at 211.138.142.34: 3969,dfe68aca,Bad line received from identity server at <*>: 
98,Aug,9,03:32:06,ns1,ftpd,22861,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
99,Aug,9,03:32:06,ns1,xinetd,22862,Bad line received from identity server at 211.138.142.34: 3970,dfe68aca,Bad line received from identity server at <*>: 
100,Aug,9,03:32:06,ns1,ftpd,22862,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
101,Aug,9,03:32:07,ns1,xinetd,22863,Bad line received from identity server at 211.138.142.34: 3971,dfe68aca,Bad line received from identity server at <*>: 
102,Aug,9,03:32:07,ns1,ftpd,22863,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
103,Aug,9,03:32:07,ns1,xinetd,22864,Bad line received from identity server at 211.138.142.34: 3972,dfe68aca,Bad line received from identity server at <*>: 
104,Aug,9,03:32:07,ns1,ftpd,22864,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
105,Aug,9,03:32:07,ns1,xinetd,22865,Bad line received from identity server at 211.138.142.34: 3973,dfe68aca,Bad line received from identity server at <*>: 
106,Aug,9,03:32:07,ns1,ftpd,22865,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
107,Aug,9,03:32:09,ns1,xinetd,22866,Bad line received from identity server at 211.138.142.34: 3974,dfe68aca,Bad line received from identity server at <*>: 
108,Aug,9,03:32:09,ns1,ftpd,22866,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
109,Aug,9,03:32:10,ns1,xinetd,22867,Bad line received from identity server at 211.138.142.34: 3975,dfe68aca,Bad line received from identity server at <*>: 
110,Aug,9,03:32:10,ns1,ftpd,22867,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
111,Aug,9,03:32:11,ns1,xinetd,22868,Bad line received from identity server at 211.138.142.34: 3976,dfe68aca,Bad line received from identity server at <*>: 
112,Aug,9,03:32:11,ns1,ftpd,22868,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
113,Aug,9,03:32:28,ns1,ftpd,22858,FTP session closed,3262681b,FTP session closed
114,Aug,9,03:32:28,ns1,ftpd,22857,FTP session closed,3262681b,FTP session closed
115,Aug,9,03:32:28,ns1,ftpd,22859,FTP session closed,3262681b,FTP session closed
116,Aug,9,03:32:30,ns1,ftpd,22860,FTP session closed,3262681b,FTP session closed
117,Aug,9,03:32:30,ns1,ftpd,22861,FTP session closed,3262681b,FTP session closed
118,Aug,9,03:32:31,ns1,ftpd,22862,FTP session closed,3262681b,FTP session closed
119,Aug,9,03:32:32,ns1,ftpd,22863,FTP session closed,3262681b,FTP session closed
120,Aug,9,03:32:32,ns1,ftpd,22864,FTP session closed,3262681b,FTP session closed
121,Aug,9,03:32:32,ns1,ftpd,22865,FTP session closed,3262681b,FTP session closed
122,Aug,9,03:32:33,ns1,ftpd,22856,FTP session closed,3262681b,FTP session closed
123,Aug,9,03:32:34,ns1,ftpd,22866,FTP session closed,3262681b,FTP session closed
124,Aug,9,03:32:34,ns1,ftpd,22867,FTP session closed,3262681b,FTP session closed
125,Aug,9,03:32:35,ns1,ftpd,22868,FTP session closed,3262681b,FTP session closed
126,Aug,9,03:32:40,ns1,ftpd,22869,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
127,Aug,9,03:32:40,ns1,ftpd,22870,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
128,Aug,9,03:32:41,ns1,ftpd,22871,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
129,Aug,9,03:32:41,ns1,ftpd,22872,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
130,Aug,9,03:32:42,ns1,ftpd,22873,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
131,Aug,9,03:32:42,ns1,ftpd,22874,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
132,Aug,9,03:32:42,ns1,ftpd,22875,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
133,Aug,9,03:32:42,ns1,ftpd,22876,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
134,Aug,9,03:32:42,ns1,ftpd,22877,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
135,Aug,9,03:32:46,ns1,ftpd,22878,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
136,Aug,9,03:33:01,ns1,ftpd,22869,FTP session closed,3262681b,FTP session closed
137,Aug,9,03:33:04,ns1,ftpd,22870,FTP session closed,3262681b,FTP session closed
138,Aug,9,03:33:05,ns1,ftpd,22871,FTP session closed,3262681b,FTP session closed
139,Aug,9,03:33:05,ns1,ftpd,22872,FTP session closed,3262681b,FTP session closed
140,Aug,9,03:33:06,ns1,ftpd,22873,FTP session closed,3262681b,FTP session closed
141,Aug,9,03:33:06,ns1,ftpd,22874,FTP session closed,3262681b,FTP session closed
142,Aug,9,03:33:06,ns1,ftpd,22875,FTP session closed,3262681b,FTP session closed
143,Aug,9,03:33:06,ns1,ftpd,22876,FTP session closed,3262681b,FTP session closed
144,Aug,9,03:33:06,ns1,ftpd,22877,FTP session closed,3262681b,FTP session closed
145,Aug,9,03:33:11,ns1,ftpd,22878,FTP session closed,3262681b,FTP session closed
