LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate
75,Jul,27,17:24:41,ns1,ftpd,9183,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
76,Jul,27,17:24:41,ns1,ftpd,9187,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
77,Jul,27,17:24:41,ns1,ftpd,9181,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
78,Jul,27,17:24:41,ns1,ftpd,9186,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
79,Jul,27,17:24:41,ns1,ftpd,9188,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
80,Jul,27,17:24:42,ns1,ftpd,9189,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
81,Jul,27,17:24:42,ns1,ftpd,9190,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
82,Jul,27,17:24:42,ns1,ftpd,9193,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
83,Jul,27,17:24:42,ns1,ftpd,9192,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
84,Jul,27,17:24:42,ns1,ftpd,9191,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
85,Jul,27,17:25:06,ns1,ftpd,9181,lost connection to lns-vlq-16-82-255-30-208.adsl.proxad.net [82.255.30.208],a58ae4b0,lost connection to lns-vlq-16-82-255-30-208.adsl.proxad.net [<*>]
86,Jul,27,17:25:06,ns1,ftpd,9181,FTP session closed,3262681b,FTP session closed
87,Jul,27,17:25:11,ns1,ftpd,9194,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
88,Jul,27,17:25:11,ns1,ftpd,9194,getpeername (in.ftpd): Transport endpoint is not connected,10e7e392,getpeername (in.ftpd): Transport endpoint is not connected
89,Jul,27,17:25:11,ns1,ftpd,9195,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
90,Jul,27,17:25:11,ns1,ftpd,9195,getpeername (in.ftpd): Transport endpoint is not connected,10e7e392,getpeername (in.ftpd): Transport endpoint is not connected
91,Jul,27,17:25:11,ns1,ftpd,9196,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
92,Jul,27,17:25:11,ns1,ftpd,9196,getpeername (in.ftpd): Transport endpoint is not connected,10e7e392,getpeername (in.ftpd): Transport endpoint is not connected
93,Jul,27,17:25:12,ns1,ftpd,9197,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
94,Jul,27,17:25:12,ns1,ftpd,9197,getpeername (in.ftpd): Transport endpoint is not connected,10e7e392,getpeername (in.ftpd): Transport endpoint is not connected
95,Jul,27,17:25:12,ns1,ftpd,9198,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
96,Jul,27,17:25:12,ns1,ftpd,9198,getpeername (in.ftpd): Transport endpoint is not connected,10e7e392,getpeername (in.ftpd): Transport endpoint is not connected
97,Jul,27,17:25:12,ns1,ftpd,9199,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
98,Jul,27,17:25:12,ns1,ftpd,9199,getpeername (in.ftpd): Transport endpoint is not connected,10e7e392,getpeername (in.ftpd): Transport endpoint is not connected
99,Jul,27,17:25:12,ns1,ftpd,9200,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
100,Jul,27,17:25:12,ns1,ftpd,9200,getpeername (in.ftpd): Transport endpoint is not connected,10e7e392,getpeername (in.ftpd): Transport endpoint is not connected
101,Jul,27,17:25:12,ns1,ftpd,9201,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
102,Jul,27,17:25:12,ns1,ftpd,9201,getpeername (in.ftpd): Transport endpoint is not connected,10e7e392,getpeername (in.ftpd): Transport endpoint is not connected
103,Jul,27,17:25:12,ns1,ftpd,9202,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
104,Jul,27,17:25:12,ns1,ftpd,9202,getpeername (in.ftpd): Transport endpoint is not connected,10e7e392,getpeername (in.ftpd): Transport endpoint is not connected
105,Jul,27,17:25:12,ns1,ftpd,9203,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
106,Jul,27,17:25:12,ns1,ftpd,9203,getpeername (in.ftpd): Transport endpoint is not connected,10e7e392,getpeername (in.ftpd): Transport endpoint is not connected
107,Jul,27,17:25:14,ns1,ftpd,9191,lost connection to lns-vlq-16-82-255-30-208.adsl.proxad.net [82.255.30.208],a58ae4b0,lost connection to lns-vlq-16-82-255-30-208.adsl.proxad.net [<*>]
108,Jul,27,17:25:14,ns1,ftpd,9193,lost connection to lns-vlq-16-82-255-30-208.adsl.proxad.net [82.255.30.208],a58ae4b0,lost connection to lns-vlq-16-82-255-30-208.adsl.proxad.net [<*>]
109,Jul,27,17:25:14,ns1,ftpd,9192,lost connection to lns-vlq-16-82-255-30-208.adsl.proxad.net [82.255.30.208],a58ae4b0,lost connection to lns-vlq-16-82-255-30-208.adsl.proxad.net [<*>]
110,Jul,27,17:25:14,ns1,ftpd,9184,lost connection to lns-vlq-16-82-255-30-208.adsl.proxad.net [82.255.30.208],a58ae4b0,lost connection to lns-vlq-16-82-255-30-208.adsl.proxad.net [<*>]
111,Jul,27,17:25:14,ns1,ftpd,9182,lost connection to lns-vlq-16-82-255-30-208.adsl.proxad.net [82.255.30.208],a58ae4b0,lost connection to lns-vlq-16-82-255-30-208.adsl.proxad.net [<*>]
112,Jul,27,17:25:14,ns1,ftpd,9188,lost connection to lns-vlq-16-82-255-30-208.adsl.proxad.net [82.255.30.208],a58ae4b0,lost connection to lns-vlq-16-82-255-30-208.adsl.proxad.net [<*>]
113,Jul,27,17:25:14,ns1,ftpd,9185,lost connection to lns-vlq-16-82-255-30-208.adsl.proxad.net [82.255.30.208],a58ae4b0,lost connection to lns-vlq-16-82-255-30-208.adsl.proxad.net [<*>]
114,Jul,27,17:25:14,ns1,ftpd,9186,lost connection to lns-vlq-16-82-255-30-208.adsl.proxad.net [82.255.30.208],a58ae4b0,lost connection to lns-vlq-16-82-255-30-208.adsl.proxad.net [<*>]
115,Jul,27,17:25:14,ns1,ftpd,9191,FTP session closed,3262681b,FTP session closed
116,Jul,27,17:25:14,ns1,ftpd,9193,FTP session closed,3262681b,FTP session closed
117,Jul,27,17:25:14,ns1,ftpd,9184,FTP session closed,3262681b,FTP session closed
118,Jul,27,17:25:14,ns1,ftpd,9182,FTP session closed,3262681b,FTP session closed
119,Jul,27,17:25:14,ns1,ftpd,9185,FTP session closed,3262681b,FTP session closed
120,Jul,27,17:25:14,ns1,ftpd,9186,FTP session closed,3262681b,FTP session closed
121,Jul,27,17:25:14,ns1,ftpd,9187,lost connection to lns-vlq-16-82-255-30-208.adsl.proxad.net [82.255.30.208],a58ae4b0,lost connection to lns-vlq-16-82-255-30-208.adsl.proxad.net [<*>]
122,Jul,27,17:25:14,ns1,ftpd,9187,FTP session closed,3262681b,FTP session closed
123,Jul,27,17:25:14,ns1,ftpd,9192,FTP session closed,3262681b,FTP session closed
124,Jul,27,17:25:14,ns1,ftpd,9188,FTP session closed,3262681b,FTP session closed
125,Jul,27,17:25:14,ns1,ftpd,9183,lost connection to lns-vlq-16-82-255-30-208.adsl.proxad.net [82.255.30.208],a58ae4b0,lost connection to lns-vlq-16-82-255-30-208.adsl.proxad.net [<*>]
126,Jul,27,17:25:14,ns1,ftpd,9183,FTP session closed,3262681b,FTP session closed
127,Jul,27,17:25:15,ns1,ftpd,9189,lost connection to lns-vlq-16-82-255-30-208.adsl.proxad.net [82.255.30.208],a58ae4b0,lost connection to lns-vlq-16-82-255-30-208.adsl.proxad.net [<*>]
128,Jul,27,17:25:15,ns1,ftpd,9190,lost connection to lns-vlq-16-82-255-30-208.adsl.proxad.net [82.255.30.208],a58ae4b0,lost connection to lns-vlq-16-82-255-30-208.adsl.proxad.net [<*>]
129,Jul,27,17:25:15,ns1,ftpd,9190,FTP session closed,3262681b,FTP session closed
130,Jul,27,17:25:15,ns1,ftpd,9189,FTP session closed,3262681b,FTP session closed
131,Jul,28,01:30:07,ns1,ftpd,9809,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
132,Jul,28,01:30:07,ns1,ftpd,9810,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
133,Jul,28,01:30:07,ns1,ftpd,9811,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
134,Jul,28,01:30:07,ns1,ftpd,9812,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
135,Jul,28,01:30:07,ns1,ftpd,9813,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
136,Jul,28,01:30:08,ns1,ftpd,9814,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
137,Jul,28,01:30:08,ns1,ftpd,9815,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
138,Jul,28,01:30:08,ns1,ftpd,9816,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
139,Jul,28,01:30:08,ns1,ftpd,9817,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
140,Jul,28,01:30:08,ns1,ftpd,9818,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
141,Jul,28,01:30:08,ns1,ftpd,9819,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
142,Jul,28,01:30:08,ns1,ftpd,9820,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
143,Jul,28,01:30:08,ns1,ftpd,9821,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
144,Jul,28,01:30:32,ns1,ftpd,9809,FTP session closed,3262681b,FTP session closed
145,Jul,28,01:30:38,ns1,ftpd,9822,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
146,Jul,28,01:30:38,ns1,ftpd,9823,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
147,Jul,28,01:30:38,ns1,ftpd,9824,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
148,Jul,28,01:30:40,ns1,ftpd,9813,FTP session closed,3262681b,FTP session closed
149,Jul,28,01:30:40,ns1,ftpd,9814,FTP session closed,3262681b,FTP session closed
150,Jul,28,01:30:40,ns1,ftpd,9812,FTP session closed,3262681b,FTP session closed
151,Jul,28,01:30:40,ns1,ftpd,9811,FTP session closed,3262681b,FTP session closed
152,Jul,28,01:30:40,ns1,ftpd,9815,FTP session closed,3262681b,FTP session closed
153,Jul,28,01:30:40,ns1,ftpd,9810,FTP session closed,3262681b,FTP session closed
154,Jul,28,01:30:40,ns1,ftpd,9816,FTP session closed,3262681b,FTP session closed
155,Jul,28,01:30:40,ns1,ftpd,9817,FTP session closed,3262681b,FTP session closed
156,Jul,28,01:30:40,ns1,ftpd,9818,FTP session closed,3262681b,FTP session closed
157,Jul,28,01:30:40,ns1,ftpd,9820,FTP session closed,3262681b,FTP session closed
158,Jul,28,01:30:40,ns1,ftpd,9821,FTP session closed,3262681b,FTP session closed
159,Jul,28,01:30:40,ns1,ftpd,9819,FTP session closed,3262681b,FTP session closed
160,Jul,28,01:30:40,ns1,ftpd,9825,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
161,Jul,28,01:30:41,ns1,ftpd,9826,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
162,Jul,28,01:30:42,ns1,ftpd,9827,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
163,Jul,28,01:30:42,ns1,ftpd,9828,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
164,Jul,28,01:30:42,ns1,ftpd,9829,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
165,Jul,28,01:31:10,ns1,ftpd,9822,FTP session closed,3262681b,FTP session closed
166,Jul,28,01:31:10,ns1,ftpd,9823,FTP session closed,3262681b,FTP session closed
167,Jul,28,01:31:11,ns1,ftpd,9824,FTP session closed,3262681b,FTP session closed
168,Jul,28,01:31:13,ns1,ftpd,9825,FTP session closed,3262681b,FTP session closed
169,Jul,28,01:31:14,ns1,ftpd,9826,FTP session closed,3262681b,FTP session closed
170,Jul,28,01:31:14,ns1,ftpd,9827,FTP session closed,3262681b,FTP session closed
171,Jul,28,01:31:14,ns1,ftpd,9828,FTP session closed,3262681b,FTP session closed
172,Jul,28,01:31:14,ns1,ftpd,9829,FTP session closed,3262681b,FTP session closed
173,Jul,28,02:50:02,ns1,sshd(pam_unix),9865,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=f03-2-1-00-1193.beready.communitech.net  user=root,410f2cdf,authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=f03-2-1-00-1193.beready.communitech.net user=root
174,Jul,28,10:44:48,ns1,ftpd,10696,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
175,Jul,28,10:44:48,ns1,ftpd,10699,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
176,Jul,28,10:44:48,ns1,ftpd,10700,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
177,Jul,28,10:44:48,ns1,ftpd,10702,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
178,Jul,28,10:44:48,ns1,ftpd,10704,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
179,Jul,28,10:44:48,ns1,ftpd,10707,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
180,Jul,28,10:44:48,ns1,ftpd,10705,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
181,Jul,28,10:44:48,ns1,ftpd,10709,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
182,Jul,28,10:44:48,ns1,ftpd,10708,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
183,Jul,28,10:44:48,ns1,ftpd,10710,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
