LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate
50,Sep,26,10:48:34,ns1,ftpd,26303,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
51,Sep,26,10:48:34,ns1,ftpd,26306,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
52,Sep,26,10:48:34,ns1,ftpd,26304,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
53,Sep,26,10:48:34,ns1,ftpd,26307,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
54,Sep,26,10:48:34,ns1,ftpd,26305,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
55,Sep,26,10:48:34,ns1,ftpd,26309,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
56,Sep,26,10:48:34,ns1,ftpd,26308,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
57,Sep,26,10:48:34,ns1,ftpd,26311,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
58,Sep,26,10:48:34,ns1,ftpd,26310,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
59,Sep,26,10:48:34,ns1,ftpd,26312,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
60,Sep,26,10:50:26,ns1,ftpd,26303,FTP session closed,3262681b,FTP session closed
61,Sep,26,10:51:22,ns1,ftpd,26306,FTP session closed,3262681b,FTP session closed
62,Sep,26,10:51:22,ns1,ftpd,26304,FTP session closed,3262681b,FTP session closed
63,Sep,26,10:51:22,ns1,ftpd,26305,FTP session closed,3262681b,FTP session closed
64,Sep,26,10:51:22,ns1,ftpd,26307,FTP session closed,3262681b,FTP session closed
65,Sep,26,10:51:23,ns1,ftpd,26309,FTP session closed,3262681b,FTP session closed
66,Sep,26,10:51:23,ns1,ftpd,26308,FTP session closed,3262681b,FTP session closed
67,Sep,26,10:51:23,ns1,ftpd,26311,FTP session closed,3262681b,FTP session closed
68,Sep,26,10:51:23,ns1,ftpd,26312,FTP session closed,3262681b,FTP session closed
69,Sep,26,10:51:23,ns1,ftpd,26310,FTP session closed,3262681b,FTP session closed
70,Sep,26,19:26:19,ns1,ftpd,5217,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
71,Sep,26,19:26:19,ns1,ftpd,5216,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
72,Sep,26,19:26:19,ns1,ftpd,5215,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
73,Sep,26,19:26:19,ns1,ftpd,5220,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
74,Sep,26,19:26:19,ns1,ftpd,5223,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
75,Sep,26,19:26:19,ns1,ftpd,5222,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
76,Sep,26,19:26:19,ns1,ftpd,5226,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
77,Sep,26,19:26:19,ns1,ftpd,5225,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
78,Sep,26,19:26:19,ns1,ftpd,5218,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
79,Sep,26,19:26:19,ns1,ftpd,5229,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
80,Sep,26,19:26:19,ns1,ftpd,5228,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
81,Sep,26,19:26:19,ns1,ftpd,5232,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
82,Sep,26,19:26:19,ns1,ftpd,5224,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
83,Sep,26,19:26:19,ns1,ftpd,5221,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
84,Sep,26,19:26:19,ns1,ftpd,5219,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
85,Sep,26,19:26:19,ns1,ftpd,5214,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
86,Sep,26,19:26:19,ns1,ftpd,5230,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
87,Sep,26,19:26:19,ns1,ftpd,5227,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
88,Sep,26,19:26:19,ns1,ftpd,5231,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
89,Sep,26,19:26:19,ns1,ftpd,5234,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
90,Sep,26,19:26:19,ns1,ftpd,5233,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
91,Sep,26,19:26:19,ns1,ftpd,5235,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
92,Sep,26,19:26:20,ns1,ftpd,5236,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
93,Sep,26,19:28:12,ns1,ftpd,5214,FTP session closed,3262681b,FTP session closed
94,Sep,26,19:29:08,ns1,ftpd,5226,FTP session closed,3262681b,FTP session closed
95,Sep,26,19:29:08,ns1,ftpd,5220,FTP session closed,3262681b,FTP session closed
96,Sep,26,19:29:08,ns1,ftpd,5217,FTP session closed,3262681b,FTP session closed
97,Sep,26,19:29:08,ns1,ftpd,5219,FTP session closed,3262681b,FTP session closed
98,Sep,26,19:29:08,ns1,ftpd,5224,FTP session closed,3262681b,FTP session closed
99,Sep,26,19:29:08,ns1,ftpd,5229,FTP session closed,3262681b,FTP session closed
100,Sep,26,19:29:08,ns1,ftpd,5225,FTP session closed,3262681b,FTP session closed
101,Sep,26,19:29:08,ns1,ftpd,5222,FTP session closed,3262681b,FTP session closed
102,Sep,26,19:29:08,ns1,ftpd,5227,FTP session closed,3262681b,FTP session closed
103,Sep,26,19:29:08,ns1,ftpd,5215,FTP session closed,3262681b,FTP session closed
104,Sep,26,19:29:08,ns1,ftpd,5232,FTP session closed,3262681b,FTP session closed
105,Sep,26,19:29:08,ns1,ftpd,5228,FTP session closed,3262681b,FTP session closed
106,Sep,26,19:29:08,ns1,ftpd,5221,FTP session closed,3262681b,FTP session closed
107,Sep,26,19:29:08,ns1,ftpd,5216,FTP session closed,3262681b,FTP session closed
108,Sep,26,19:29:08,ns1,ftpd,5234,FTP session closed,3262681b,FTP session closed
109,Sep,26,19:29:08,ns1,ftpd,5235,FTP session closed,3262681b,FTP session closed
110,Sep,26,19:29:08,ns1,ftpd,5233,FTP session closed,3262681b,FTP session closed
111,Sep,26,19:29:08,ns1,ftpd,5236,FTP session closed,3262681b,FTP session closed
112,Sep,26,19:29:47,ns1,ftpd,5231,FTP session closed,3262681b,FTP session closed
113,Sep,26,19:30:09,ns1,ftpd,5223,FTP session closed,3262681b,FTP session closed
114,Sep,26,19:30:44,ns1,ftpd,5218,FTP session closed,3262681b,FTP session closed
115,Sep,26,19:35:11,ns1,ftpd,5230,FTP session closed,3262681b,FTP session closed
116,Sep,28,05:48:08,ns1,ucd-snmp,919,Received SNMP packet(s) from 63.121.146.30,e56ad209,Received SNMP packet(s) from <*>
117,Sep,28,05:48:11,ns1,kernel,,hdc: Disabling (U)DMA for SAMSUNG CD-ROM SN-124,7ba63a9c,hdc: Disabling (U)DMA for SAMSUNG CD-ROM SN-124
118,Sep,28,05:48:11,ns1,kernel,,"hdc: ATAPI 24X CD-ROM drive, 128kB Cache",d5deba85,"hdc: ATAPI 24X CD-ROM drive, 128kB Cache"
119,Sep,28,05:48:11,ns1,kernel,,Uniform CD-ROM driver Revision: 3.12,ee8ff558,Uniform CD-ROM driver Revision: 3.12
120,Sep,28,05:48:11,ns1,kernel,,cdrom: open failed.,918c58e2,cdrom: open failed.
121,Sep,28,05:48:11,ns1,kernel,,SCSI subsystem driver Revision: 1.00,1aaf6fa6,SCSI subsystem driver Revision: 1.00
122,Sep,28,05:48:11,ns1,kernel,,"end_request: I/O error, dev 02:00 (floppy), sector 0",fa5e9a95,"end_request: I/O error, dev 02:00 (floppy), sector 0"
123,Sep,28,05:49:11,ns1,kernel,,cdrom: open failed.,918c58e2,cdrom: open failed.
124,Sep,28,05:49:11,ns1,kernel,,"end_request: I/O error, dev 02:00 (floppy), sector 0",fa5e9a95,"end_request: I/O error, dev 02:00 (floppy), sector 0"
125,Sep,28,05:50:13,ns1,kernel,,cdrom: open failed.,918c58e2,cdrom: open failed.
126,Sep,28,05:50:13,ns1,kernel,,"end_request: I/O error, dev 02:00 (floppy), sector 0",fa5e9a95,"end_request: I/O error, dev 02:00 (floppy), sector 0"
127,Sep,28,05:51:15,ns1,kernel,,cdrom: open failed.,918c58e2,cdrom: open failed.
128,Sep,28,05:51:15,ns1,kernel,,"end_request: I/O error, dev 02:00 (floppy), sector 0",fa5e9a95,"end_request: I/O error, dev 02:00 (floppy), sector 0"
129,Sep,28,05:52:17,ns1,kernel,,cdrom: open failed.,918c58e2,cdrom: open failed.
130,Sep,28,05:52:17,ns1,kernel,,"end_request: I/O error, dev 02:00 (floppy), sector 0",fa5e9a95,"end_request: I/O error, dev 02:00 (floppy), sector 0"
131,Sep,28,05:53:18,ns1,kernel,,cdrom: open failed.,918c58e2,cdrom: open failed.
132,Sep,28,05:53:18,ns1,kernel,,"end_request: I/O error, dev 02:00 (floppy), sector 0",fa5e9a95,"end_request: I/O error, dev 02:00 (floppy), sector 0"
133,Sep,28,05:54:20,ns1,kernel,,cdrom: open failed.,918c58e2,cdrom: open failed.
134,Sep,28,05:54:20,ns1,kernel,,"end_request: I/O error, dev 02:00 (floppy), sector 0",fa5e9a95,"end_request: I/O error, dev 02:00 (floppy), sector 0"
135,Sep,28,05:55:22,ns1,kernel,,cdrom: open failed.,918c58e2,cdrom: open failed.
136,Sep,28,05:55:22,ns1,kernel,,"end_request: I/O error, dev 02:00 (floppy), sector 0",fa5e9a95,"end_request: I/O error, dev 02:00 (floppy), sector 0"
137,Sep,28,06:06:54,ns1,kernel,,Process accounting paused,a194ff7e,Process accounting paused
138,Sep,28,06:10:00,ns1,kernel,,Uniform CD-ROM driver unloaded,1cfd4e6b,Uniform CD-ROM driver unloaded
139,Sep,28,06:46:32,ns1,ftpd,8813,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
140,Sep,28,06:46:32,ns1,ftpd,8814,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow",4d2b3456,"wu-ftpd - TLS settings: control allow, client_cert allow, data allow"
141,Sep,28,06:49:20,ns1,ftpd,8813,FTP session closed,3262681b,FTP session closed
142,Sep,28,06:49:20,ns1,ftpd,8814,FTP session closed,3262681b,FTP session closed
143,Sep,28,08:39:43,ns1,login(pam_unix),23818,session opened for user root by LOGIN(uid=0),91036a8b,session opened for user root by LOGIN(uid=0)
144,Sep,28,08:39:43,ns1,-- root,23818,ROOT LOGIN ON tty1,6b2fbdec,ROOT LOGIN ON tty1
145,Sep,28,08:41:27,ns1,adduser,9211,"new group: name=test, gid=509",45921a40,"new group: name=test, gid=509"
146,Sep,28,08:41:27,ns1,adduser,9211,"new user: name=test, uid=509, gid=509, home=/home/test, shell=/bin/bash",36fec876,"new user: name=test, uid=509, gid=509, home=/home/test, shell=/bin/bash"
147,Sep,28,08:44:35,ns1,rc,,Stopping keytable:  succeeded,ba7eea3e,Stopping keytable: succeeded
148,Sep,28,08:44:36,ns1,Font Server,791,terminating,c0393cd4,terminating
149,Sep,28,08:44:37,ns1,xfs,,xfs shutdown succeeded,f0f15d83,xfs shutdown succeeded
150,Sep,28,08:44:37,ns1,gpm,,gpm shutdown succeeded,dca49ef0,gpm shutdown succeeded
151,Sep,28,08:44:38,ns1,httpd,,httpd shutdown succeeded,83308403,httpd shutdown succeeded
152,Sep,28,08:44:39,ns1,squid,,Stopping squid:,a17b99aa,Stopping squid:
153,Sep,28,08:44:40,ns1,squid,894,Squid Parent: child process 895 exited with status 0,3437b024,Squid Parent: child process 895 exited with status 0
154,Sep,28,08:44:41,ns1,rc,,Stopping squid:  succeeded,f8ff1509,Stopping squid: succeeded
155,Sep,28,08:44:41,ns1,sshd,,sshd -TERM succeeded,b717dcb2,sshd -TERM succeeded
156,Sep,28,08:44:42,ns1,sendmail,,sendmail shutdown succeeded,b4c66d13,sendmail shutdown succeeded
157,Sep,28,08:44:43,ns1,smb,,smbd shutdown succeeded,f57a83e6,smbd shutdown succeeded
158,Sep,28,08:44:44,ns1,smb,,nmbd shutdown succeeded,c89e9872,nmbd shutdown succeeded
159,Sep,28,08:44:44,ns1,named,908,shutting down,bd167261,shutting down
160,Sep,28,08:44:44,ns1,named,908,no longer listening on 127.0.0.1#53,6d0a0066,no longer listening on <*>#53
161,Sep,28,08:44:44,ns1,named,908,no longer listening on 63.126.79.67#53,6d0a0066,no longer listening on <*>#53
162,Sep,28,08:44:44,ns1,named,908,no longer listening on 63.126.79.69#53,6d0a0066,no longer listening on <*>#53
163,Sep,28,08:44:44,ns1,named,908,no longer listening on 63.126.79.70#53,6d0a0066,no longer listening on <*>#53
164,Sep,28,08:44:44,ns1,named,908,no longer listening on 63.126.79.71#53,6d0a0066,no longer listening on <*>#53
165,Sep,28,08:44:44,ns1,named,908,no longer listening on 63.126.79.72#53,6d0a0066,no longer listening on <*>#53
166,Sep,28,08:44:44,ns1,named,908,no longer listening on 63.126.79.73#53,6d0a0066,no longer listening on <*>#53
167,Sep,28,08:44:44,ns1,named,908,no longer listening on 63.126.79.75#53,6d0a0066,no longer listening on <*>#53
168,Sep,28,08:44:44,ns1,named,908,no longer listening on 63.126.79.80#53,6d0a0066,no longer listening on <*>#53
169,Sep,28,08:44:44,ns1,named,908,no longer listening on 63.126.79.81#53,6d0a0066,no longer listening on <*>#53
170,Sep,28,08:44:44,ns1,named,908,no longer listening on 63.126.79.82#53,6d0a0066,no longer listening on <*>#53
171,Sep,28,08:44:44,ns1,named,908,no longer listening on 63.126.79.83#53,6d0a0066,no longer listening on <*>#53
172,Sep,28,08:44:44,ns1,named,908,no longer listening on 63.126.79.84#53,6d0a0066,no longer listening on <*>#53
173,Sep,28,08:44:44,ns1,named,908,no longer listening on 63.126.79.85#53,6d0a0066,no longer listening on <*>#53
174,Sep,28,08:44:44,ns1,named,908,no longer listening on 63.126.79.87#53,6d0a0066,no longer listening on <*>#53
175,Sep,28,08:44:44,ns1,named,908,no longer listening on 63.126.79.89#53,6d0a0066,no longer listening on <*>#53
176,Sep,28,08:44:44,ns1,named,908,no longer listening on 63.126.79.90#53,6d0a0066,no longer listening on <*>#53
177,Sep,28,08:44:44,ns1,named,908,no longer listening on 63.126.79.95#53,6d0a0066,no longer listening on <*>#53
178,Sep,28,08:44:44,ns1,named,908,no longer listening on 63.126.79.100#53,6d0a0066,no longer listening on <*>#53
179,Sep,28,08:44:44,ns1,named,908,no longer listening on 63.126.79.105#53,6d0a0066,no longer listening on <*>#53
180,Sep,28,08:44:44,ns1,named,908,no longer listening on 63.126.79.110#53,6d0a0066,no longer listening on <*>#53
181,Sep,28,08:44:44,ns1,named,908,no longer listening on 63.126.79.115#53,6d0a0066,no longer listening on <*>#53
182,Sep,28,08:44:44,ns1,named,908,no longer listening on 63.126.79.120#53,6d0a0066,no longer listening on <*>#53
183,Sep,28,08:44:44,ns1,named,908,no longer listening on 63.126.79.125#53,6d0a0066,no longer listening on <*>#53
184,Sep,28,08:44:45,ns1,kernel,,Process accounting resumed,b96b6284,Process accounting resumed
185,Sep,28,08:44:46,ns1,named,903,exiting,8d218b43,exiting
186,Sep,28,08:44:48,ns1,named,,named shutdown succeeded,e697e623,named shutdown succeeded
187,Sep,28,08:44:48,ns1,ucd-snmp,919,Received TERM or STOP signal...  shutting down...,18125aad,Received TERM or STOP signal... shutting down...
188,Sep,28,08:44:49,ns1,snmpd,,snmpd shutdown succeeded,28a4242e,snmpd shutdown succeeded
189,Sep,28,08:44:49,ns1,xinetd,682,Exiting...,ee665ed5,Exiting...
190,Sep,28,08:44:50,ns1,xinetd,,xinetd shutdown succeeded,5f266c00,xinetd shutdown succeeded
191,Sep,28,08:44:51,ns1,atd,,atd shutdown succeeded,bc58d29a,atd shutdown succeeded
192,Sep,28,08:44:51,ns1,crond,,crond shutdown succeeded,1c424845,crond shutdown succeeded
193,Sep,28,08:44:51,ns1,identd,,identd shutdown succeeded,8ce66722,identd shutdown succeeded
194,Sep,28,08:44:51,ns1,autofs,,automount -USR2 succeeded,4498597f,automount -USR2 succeeded
195,Sep,28,08:44:51,ns1,automount,635,"shutting down, path = /misc",95901a0d,"shutting down, path = /misc"
196,Sep,28,08:44:53,ns1,apmd,586,Exiting,a2790190,Exiting
197,Sep,28,08:44:54,ns1,apmd,,apmd shutdown succeeded,a1bca92d,apmd shutdown succeeded
198,Sep,28,08:44:54,ns1,ntpd,931,ntpd exiting on signal 15,c4b9be2e,ntpd exiting on signal 15
199,Sep,28,08:44:54,ns1,ntpd,,ntpd shutdown succeeded,3b19fca5,ntpd shutdown succeeded
200,Sep,28,08:44:54,ns1,dd,,1+0 records in,d8595ace,1+0 records in
201,Sep,28,08:44:54,ns1,dd,,1+0 records out,247ff452,1+0 records out
202,Sep,28,08:44:54,ns1,random,,Saving random seed:  succeeded,7bef2001,Saving random seed: succeeded
203,Sep,28,08:44:54,ns1,rpc.statd,502,"Caught signal 15, un-registering and exiting.",5094c608,"Caught signal 15, un-registering and exiting."
204,Sep,28,08:44:55,ns1,nfslock,,rpc.statd shutdown succeeded,22d8ced3,rpc.statd shutdown succeeded
205,Sep,28,08:44:56,ns1,portmap,,portmap shutdown succeeded,bd9326d4,portmap shutdown succeeded
206,Sep,28,08:44:56,ns1,kernel,,Kernel logging (proc) stopped.,65a6d07f,Kernel logging (proc) stopped.
207,Sep,28,08:44:56,ns1,kernel,,Kernel log daemon terminating.,b4bfecf1,Kernel log daemon terminating.
208,Sep,28,08:44:57,ns1,syslog,,klogd shutdown succeeded,3acb8bf8,klogd shutdown succeeded
209,Sep,28,08:46:00,ns1,syslogd 1.4-0,,restart.,78996bdd,restart.
210,Sep,28,08:46:00,ns1,syslog,,syslogd startup succeeded,e2e2f763,syslogd startup succeeded
211,Sep,28,08:46:00,ns1,syslog,,klogd startup succeeded,c4abea2c,klogd startup succeeded
212,Sep,28,08:46:00,ns1,kernel,,"klogd 1.4-0, log source = /proc/kmsg started.",88ed8793,"klogd 1.4-0, log source = /proc/kmsg started."
213,Sep,28,08:46:00,ns1,kernel,,Inspecting /boot/System.map-2.4.2-2,d2c8279d,Inspecting /boot/System.map-2.4.2-2
214,Sep,28,08:46:00,ns1,portmap,,portmap startup succeeded,e052d25e,portmap startup succeeded
215,Sep,28,08:46:00,ns1,kernel,,Loaded 14301 symbols from /boot/System.map-2.4.2-2.,3878287f,Loaded 14301 symbols from /boot/System.map-2.4.2-2.
